Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLJersey0.png,Red,No,960,240,51,Red,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLJersey0,93,3244,zgcZP2SW38SpysHJA
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLJersey1.png,Green,No,960,240,51,Green,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLJersey1,93,7198,PzvRHyyS9mQYtTFgw
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLJersey3.png,Blue,No,960,240,51,Blue,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLJersey3,93,7200,3zz3YpwYWcYJifHkC
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLJersey5.png,Navy blue,No,960,240,51,Blue,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; sporty,6,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLJersey5,93,7202,ZYQDPwif9z8YR4Wpr
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLoose0.png,Gray,No,NFS,10,53,Gray,Gray,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,goth; comfy,1,Yes,Not for sale,1.0.0,Yes,TopsTexTopTshirtsLLoose0,513,4710,LCtayENx9EyLYa4Za
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLoose1.png,Black,No,NFS,10,53,Black,Black,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,goth; comfy,2,Yes,Not for sale,1.0.0,Yes,TopsTexTopTshirtsLLoose1,513,8554,7ffsMJC98YG5kro2L
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLLoose2.png,Brown,No,NFS,10,53,Brown,Brown,1x1,NA,NA,Recycle box,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,goth; comfy,3,Yes,Not for sale,1.0.0,Yes,TopsTexTopTshirtsLLoose2,513,8555,zKcqFuTkyBr7coxfb
barista uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafecool0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafecool0.png,Black,No,1600,400,51,Black,White,1x1,1400,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,everyday; work,1,Yes,For sale,2.0.0,Yes,TopsTexTopCoatLCafecool0,1445,14752,gA8WSGTYozcJafmy7
barista uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafecool1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafecool1.png,Brown,No,1600,400,51,Red,White,1x1,1400,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,everyday; work,2,Yes,For sale,2.0.0,Yes,TopsTexTopCoatLCafecool1,1445,14950,TnxuFuRHZ75rvKKL2
barista uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafecool2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafecool2.png,Green,No,1600,400,51,Green,White,1x1,1400,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,everyday; work,3,Yes,For sale,2.0.0,Yes,TopsTexTopCoatLCafecool2,1445,14951,iMtXGDLSCnYdzG5kq
barista uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafecool3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLCafecool3.png,Chestnut,No,1600,400,51,Beige,White,1x1,1400,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,everyday; work,4,Yes,For sale,2.0.0,Yes,TopsTexTopCoatLCafecool3,1445,14952,fKYEur3gLTFkijx9a
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball4.png,White,No,1120,280,51,White,Red,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball4,352,9396,hSnStWauqiSxbZNXX
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball2.png,Gray,No,1120,280,51,Gray,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball2,352,9394,fqjd2QBaMZMbwDEhL
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball3.png,Black,No,1120,280,51,Black,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball3,352,9395,htYo33ejttt75X4mk
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball1.png,Red,No,1120,280,51,Red,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball1,352,9393,kA8dp8bAq7K4sFtCm
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball5.png,Yellow,No,1120,280,51,Yellow,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball5,352,9397,r5Xs4qK8wvp6fymea
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBaseball0.png,Navy blue,No,1120,280,51,Blue,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,sporty; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBaseball0,352,4419,vYCgqwhsoMRcDJfF3
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts7.png,Black,No,1120,280,51,Black,Red,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts7,33,8044,9x9KAwjxXjS5iLkEM
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts1.png,Red,No,1120,280,51,Red,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts1,33,8038,uoMWejnjaZ6AyHNQt
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts3.png,Orange,No,1120,280,51,Orange,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts3,33,8040,vvNhYDS8JMeaS6ixD
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts5.png,Yellow,No,1120,280,51,Yellow,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts5,33,8042,Qp3ibpyH77Cue45i3
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts2.png,Green,No,1120,280,51,Green,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts2,33,8039,k2LnL52SusAtRrHmq
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts6.png,Light blue,No,1120,280,51,Aqua,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts6,33,8043,3Zq39RDqBexmDhnbQ
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts4.png,Blue,No,1120,280,51,Blue,Red,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts4,33,8041,cParkHGdWthejc4wo
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBasketballshirts0.png,Purple,No,1120,280,51,Purple,Yellow,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBasketballshirts0,33,2727,dKYrtNZerQWq6Gt7W
bear tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBear0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBear0.png,NA,No,800,200,51,Green,Brown,1x1,720,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Cute,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBear0,1025,8196,6smBqDtdwrcsSvnSD
big-star tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStar0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHStar0.png,NA,No,560,140,51,Blue,Yellow,1x1,500,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHStar0,1146,6822,JpATLjagWyw8q8zqx
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders0.png,Black,No,1750,437,51,Black,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,All Year,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders0,79,3198,evbChpmd6EcLcM3Tz
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders3.png,Red,No,1750,437,51,Red,Red,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders3,79,8561,4PQfMkGAWJbGRABFb
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders5.png,Yellow,No,1750,437,51,Yellow,Yellow,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders5,79,8563,ccT7cJJhSKR8XfXdL
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders4.png,Blue,No,1750,437,51,Blue,Blue,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders4,79,8562,B2zPcdArK6waMjoBz
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders1.png,Brown,No,1750,437,51,Brown,Brown,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders1,79,8559,hWrrNDEHNvMb7frrA
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRiders2.png,Beige,No,1750,437,51,Beige,Beige,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy; theatrical,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRiders2,79,8560,ha4hWKpn4CiAXqN3C
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower0.png,Pink,No,800,200,51,Pink,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFlower0,1034,8205,M7qCnBYqNGLyLSskf
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower2.png,Yellow,No,800,200,51,Yellow,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFlower2,1034,12100,PSC7XZs443Ew5Ntdx
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower3.png,Green,No,800,200,51,Green,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFlower3,1034,12101,97cQhCcwgx4Cf2RLS
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower1.png,Blue,No,800,200,51,Aqua,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFlower1,1034,12099,cskAiddHb4wcR4Rny
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFlower4.png,Purple,No,800,200,51,Purple,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFlower4,1034,12102,A6TyYLhfoDitFeCiR
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson3.png,White,No,1680,420,51,White,White,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBlouson3,464,8007,XzXMD6y9mn5dJY7ZR
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson2.png,Blue,No,1680,420,51,Blue,White,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBlouson2,464,8006,PvqQmZ5RhnjBgA4dF
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson0.png,Purple,No,1680,420,51,Purple,White,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,All Year,Free,Free,Cute,Cute,everyday; fairy tale; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBlouson0,464,4598,tsxSZ2Dy6kYf8hsyR
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBlouson1.png,Beige,No,1680,420,51,Beige,White,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBlouson1,464,8005,NgsGbsW8Wn8K6DT7Y
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece0.png,White,No,1400,350,51,White,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece0,237,3705,ajrhqED9o9KJD82qY
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece5.png,Pink,No,1400,350,51,Pink,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece5,237,8319,hWRdrnxHy4m7xM8wp
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece6.png,Yellow,No,1400,350,51,Yellow,Blue,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece6,237,8320,GDpeQZw9dsqrZoioH
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece7.png,Lime,No,1400,350,51,Green,Green,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece7,237,8321,K24sHEbxDRcEvuJhZ
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece1.png,Green,No,1400,350,51,Green,Black,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece1,237,8315,onYuhrcTdxzzQnsXi
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece4.png,Blue,No,1400,350,51,Blue,Black,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece4,237,8318,kr3zQJ5ACzjygZxXN
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece2.png,Navy blue,No,1400,350,51,Blue,Black,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece2,237,8316,pbSceZdarEEYbe36G
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFleece3.png,Beige,No,1400,350,51,Beige,Orange,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Active,Simple,everyday; outdoorsy; comfy,8,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLFleece3,237,8317,yQ2sLqk5QgqDkL9MM
bold aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolynesia1.png,Pink,No,960,240,51,Pink,Aqua,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Gorgeous,comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolynesia1,1035,12098,t6XA6gv2RhEy2CWZ5
bold aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolynesia0.png,Navy blue,No,960,240,51,Blue,Red,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Gorgeous,comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolynesia0,1035,8206,KuY6kA7WnY24gjmhF
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone1.png,Black,No,1440,360,51,Black,Black,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLMaone1,341,8566,MW8k9p5yzJLtCr57p
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMaone0.png,Avocado,No,1440,360,51,Green,Green,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Cool,Cool,everyday; outdoorsy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLMaone0,341,4401,vih97zG2HgN8cg54w
