Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
baji jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea0.png,Blue,No,2520,630,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Elegant,Elegant,formal,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKorea0,892,5818,oiNZmTDej7FHJY8Ab
baji jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea1.png,Purple,No,2520,630,51,Purple,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Manly,Manly,Elegant,Elegant,formal,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLKorea1,892,9166,MiGR4W6zqSmxAaidp
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet5.png,White,No,2880,720,51,White,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet5,66,9416,cRmBbYvn7e6bdJBfi
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet4.png,Black,No,2880,720,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet4,66,9415,cZuKQFyeLymFGDngJ
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet7.png,Red,No,2880,720,51,Red,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet7,66,9418,BXLtytts48iRPNmy9
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet0.png,Pink,No,2880,720,51,Pink,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,4,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet0,66,3166,PR8F8HXT6zhFmiSoL
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet6.png,Yellow,No,2880,720,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,5,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet6,66,9417,wFeRZDBHF9PmpaH8q
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet1.png,Mint,No,2880,720,51,Green,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,6,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet1,66,9412,5ppj9ELW2ts4jnpfK
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet2.png,Blue,No,2880,720,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,7,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet2,66,9413,xZnnLbWuk4NqYx7da
ballet outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet3.png,Purple,No,2880,720,51,Purple,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Active,fairy tale; sporty; theatrical; work,8,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBallet3,66,9414,a3SPLxg8gvdHASamJ
balmacaan coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn0.png,Avocado,No,1540,385,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Simple,Cool,everyday,1,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLBalmakarn0,472,4606,ZSrYa9yCZuEtRuDXa
balmacaan coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn2.png,Navy blue,No,1540,385,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday,2,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLBalmakarn2,472,9307,6dMCMfwf8Gekwt6ww
balmacaan coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn1.png,Beige,No,1540,385,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday,3,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLBalmakarn1,472,9306,j36QhnToq72NcFoTv
baseball uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball3.png,Orange,No,1760,440,51,Black,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBaseball3,202,11108,3gxYZqHjofPiXoQYi
baseball uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball4.png,Yellow,No,1760,440,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBaseball4,202,11109,DhRRcfvrdTfMFERYf
baseball uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball0.png,Red,No,1760,440,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBaseball0,202,3611,HhoXdZZZWxQGCk752
baseball uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball2.png,Green,No,1760,440,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBaseball2,202,11107,RPu7p2wCQzzJsoZ9F
baseball uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball1.png,Navy blue,No,1760,440,51,Blue,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBaseball1,202,11106,CziYkwQpHnwwgwmsF
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel1.png,White,No,630,157,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,1,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel1,325,7811,JS6Z64sHXkWgXYWvE
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel5.png,Black,No,630,157,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,2,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel5,325,7815,FAb5AGmEnEdCqCp4F
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel0.png,Pink,No,630,157,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,3,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel0,325,4361,maeBfSoK7TC9hgFNX
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel3.png,Green,No,630,157,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,4,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel3,325,7813,4CLJ5docy9jtzAG4z
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel2.png,Blue,No,630,157,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,5,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel2,325,7812,cstqgzaWuqDB8ti93
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel4.png,Purple,No,630,157,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,6,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel4,325,7814,cZrL49HyDM6tjieuB
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel6.png,Brown,No,630,157,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,comfy,7,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNBathtowel6,325,7816,BQj2oNwq8HYhtenp8
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes0.png,White,No,720,180,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes0,65,3165,nW28CtMTSt7iNNEQZ
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes5.png,Black,No,720,180,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes5,65,7821,Hpg2duFhoHoKHDrqj
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes1.png,Pink,No,720,180,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes1,65,7817,WF5NasbTTRETdwzHn
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes3.png,Green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,4,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes3,65,7819,gjHaiKH55sce26ZSY
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes2.png,Blue,No,720,180,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,5,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes2,65,7818,XY5ESy5YS2XvYXPYa
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes4.png,Purple,No,720,180,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,6,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes4,65,7820,6z4GYHuFH3sZinmww
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes6.png,Brown,No,720,180,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,comfy,7,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLBathrobes6,65,7822,98b39TTftthoRbnsR
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear0.png,Brown,No,1700,425,51,Brown,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear0,163,3417,hjNai4dfzoqt6oX2m
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear1.png,Black,No,1700,425,51,Black,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear1,163,9628,tbpLhy27tD3AQPYCD
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear2.png,Pink,No,1700,425,51,Pink,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear2,163,9629,mB4TGMowDroYHofZt
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear3.png,Blue,No,1700,425,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBear3,163,9630,rs5SZ3Qh4gxjafnSM
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek0.png,Red,No,2520,630,51,Red,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek0,1157,10906,Q34fhddd9EffXaHvS
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek2.png,Camel,No,2520,630,51,Orange,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek2,1157,11996,eq8oNByquPyya2TuN
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek1.png,Blue,No,2520,630,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek1,1157,11995,qPLZ3iuMRK7o5CnWK
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek3.png,Purple,No,2520,630,51,Purple,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLUzbek3,1157,11997,36BRJXGD3tMyAmc2g
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot1.png,Pink,No,2000,500,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot1,41,8866,aoGyqkZ4sz3rm5W9h
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot2.png,Yellow,No,2000,500,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot2,41,8867,bkwKdTiDoub9FjgBg
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot3.png,Green,No,2000,500,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot3,41,8868,ABXLKuYheFcunS3pk
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot0.png,Light blue,No,2000,500,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Simple,fairy tale; party; vacation,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHPolkadot0,41,3054,PwiZ9vT4c8kDb3F83
bingata dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLBingata0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLBingata0.png,NA,No,2520,630,51,Yellow,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Gorgeous,theatrical,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLBingata0,1159,10908,XfmN6jSCvgu5jd6Y6
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower0.png,Pink,No,1500,375,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,1,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower0,45,3069,GqYyjv48SGxMn4GuZ
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower2.png,Yellow,No,1500,375,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,2,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower2,45,8807,uSPwJQvogSRpTTviE
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower3.png,Green,No,1500,375,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,3,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower3,45,8808,5wRSMJBtc72WxCajX
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower1.png,Blue,No,1500,375,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,4,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower1,45,8806,htYweYAfTJ9GJrQzZ
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower4.png,Purple,No,1500,375,51,Purple,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,5,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHFlower4,45,8809,EZHMvPc53oJhSGAtT
blossoming kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme0.png,Pink,No,3220,805,51,Pink,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Cute,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLUme0,188,3572,2DCsWtgzNsYcGh56w
blossoming kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme1.png,Green tea,No,3220,805,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Cute,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLUme1,188,8980,JpsCXspD9GyZr2CHg
boa parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore2.png,Gray,No,1800,450,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cute,everyday; outdoorsy; comfy,1,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLBore2,470,7982,uqCRPjmFqdAciwCS7
