Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_2.png,Black,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_2,0_2,13925,NyrF69dQnjigWadcn
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_3.png,Black,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_3,0_3,13925,GX729LyL5hvhbwmPt
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_4.png,Black,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_4,0_4,13925,k4SWb2JnJNXMjzpGm
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_5.png,Black,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_5,0_5,13925,EfaqRmQPMWY8KNvHH
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_6.png,Black,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_6,0_6,13925,MQvic9T92frLqXQd4
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_7.png,Black,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_7,0_7,13925,4LPNKW8igRGLpkaLs
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_0.png,White,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_0,1_0,13925,7938NbySCXf4QBMiJ
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_1.png,White,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_1,1_1,13925,ugX8ATuB7B3hRz7Ze
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_2.png,White,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_2,1_2,13925,T9QqPtvwjCMjhwEB9
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_3.png,White,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_3,1_3,13925,W4qKj8qcq8Fgn6xaE
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_4.png,White,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_4,1_4,13925,raMXjbK7vghhxrnW4
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_5.png,White,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_5,1_5,13925,7aKssqFTMHFyGELb6
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_6.png,White,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_6,1_6,13925,YKvsLr2vR6gutTF2j
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_1_7.png,White,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,White,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_1_7,1_7,13925,die9LhuqBgZTfrdSn
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_0.png,Silver,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_0,2_0,13925,PiHurCSee4TvEC2zG
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_1.png,Silver,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_1,2_1,13925,Bfv5DKA2e32S7s2CA
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_2.png,Silver,Color,Currency exchange,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Black,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_2,2_2,13925,BmBro7Y5cLm9vncAr
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_3.png,Silver,Color,Security footage,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Gray,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_3,2_3,13925,sprpPmCQzfM3BxNbJ
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_4.png,Silver,Color,Weather forecast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Aqua,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_4,2_4,13925,RiNQJCeiifDMJBydc
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_5.png,Silver,Color,Operations data,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Green,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_5,2_5,13925,xJ2CQ7SfFNtWRoiTY
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_6.png,Silver,Color,Sports broadcast,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_6,2_6,13925,FNTMXXpZG4QAjjH6f
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_2_7.png,Silver,Color,Error screen,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Gray,Blue,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_2_7,2_7,13925,zYeaiiwiputXHM4pT
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_0_0.png,Light wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Beige,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_0_0,0_0,13158,gBKfxTAZ3AQWyFdRw
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_1_0.png,Orange wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Orange,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_1_0,1_0,13158,pEqxhBGdF7xkjhD73
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_2_0.png,Dark wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Brown,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_2_0,2_0,13158,4yJDFQoPM8w3Bygzz
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_3_0.png,Vintage wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Beige,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_3_0,3_0,13158,w4iZywtEuiSodWvdr
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_4_0.png,Natural wood,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Brown,White,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_4_0,4_0,13158,ybpJfhrQfm6S9kjYn
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_5_0.png,Black,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Black,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_5_0,5_0,13158,Sgu6DHnaBx3jifABe
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_6_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Aqua,Black,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_6_0,6_0,13158,RRJXtkXX72FckvEgt
hanging shelves,https://acnhcdn.com/latest/FtrIcon/FtrHangingShelfCeiling_Remake_7_0.png,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,3500,875,Pink,White,3200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,café,kitchen,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingShelfCeiling_Remake_7_0,7_0,13158,48JeBN3hs4P2PLbSG
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_0.png,NA,NA,SPECIAL,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Red,Red,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_0,0_0,14346,26S5qwRMQAF6yJonM
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_1.png,NA,NA,Tableware,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Green,White,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_1,0_1,14346,cKwinC5yYnrxATLfq
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_2.png,NA,NA,Café menu,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Black,White,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_2,0_2,14346,dzKnPDKTNnP5Pp9xq
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_3.png,NA,NA,WARNING,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Yellow,Black,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_3,0_3,14346,3QMsp5K4dhwdfQZqu
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_4.png,NA,NA,Heart,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Pink,Pink,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_4,0_4,14346,LfoBy6BgxcoxzqGQd
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_5.png,NA,NA,Hand-washing,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Aqua,Aqua,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_5,0_5,14346,XThwHDF2GjSARHCFj
hanging sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingPanelCeiling_Remake_0_6.png,NA,NA,Vintage sign,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,840,210,Beige,Beige,760,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,shop,supermarket,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingPanelCeiling_Remake_0_6,0_6,14346,JdHPDMzcifTm5D9mZ
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_0_0.png,White,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,White,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_0_0,0_0,13468,vtjYab9P2Wowa7Xry
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_1_0.png,Yellow,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Yellow,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_1_0,1_0,13468,hM6H5JWFXjkn4FdZu
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_2_0.png,Orange,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Orange,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_2_0,2_0,13468,Mssg8bvB4LMWYRjDK
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_3_0.png,Red,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Red,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_3_0,3_0,13468,zuCbZseKiAXXQc5Su
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_4_0.png,Pink,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Pink,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_4_0,4_0,13468,vJtnGwvSwMAhRFFNT
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_5_0.png,Purple,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Purple,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_5_0,5_0,13468,cXMQBGzjmTpe39kE9
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_6_0.png,Blue,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Blue,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_6_0,6_0,13468,MbrxbMF7yTf4quCfR
hanging stage lights,https://acnhcdn.com/latest/FtrIcon/FtrStagelightCeiling_Remake_7_0.png,Green,Light color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,Black,Green,4000,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,concert,None,None,None,None,Yes,CeilingLamp,No,Monitor,For sale,2.0.0,Yes,FtrStagelightCeiling_Remake_7_0,7_0,13468,hwTGzbSeXiB5AJtHr
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_0.png,Brown,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_0,0_0,14620,qQvtF8qN6zC4GP8GA
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_1.png,Brown,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_1,0_1,14620,PAFhnps5Peb2aTf3g
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_2.png,Brown,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_2,0_2,14620,mjzFupGP3GjPKxQbC
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_3.png,Brown,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_3,0_3,14620,e8BwhYiPj9Lo2wwn4
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_4.png,Brown,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_4,0_4,14620,92nFR5oQqyQRPqznL
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_5.png,Brown,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_5,0_5,14620,5RLjPK2JDJTRNBWMf
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_6.png,Brown,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_6,0_6,14620,Yw3FHkgLXPTWWanHP
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_0_7.png,Brown,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Brown,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_0_7,0_7,14620,vQzzXcFt7s3p8NGDj
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_0.png,Black,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_0,1_0,14620,6kby6r3XyJzADkWkp
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_1.png,Black,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_1,1_1,14620,5hpRzqvpEPDnyzwmf
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_2.png,Black,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_2,1_2,14620,Wmkdpfk6mJiKF5CW3
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_3.png,Black,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_3,1_3,14620,iJ9GP6nKPYvrzFcRb
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_4.png,Black,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_4,1_4,14620,m83JW97ZEBSHSM4QY
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_5.png,Black,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_5,1_5,14620,xAM63RPfYghLczfEZ
