Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
botanical shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfBotanical1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfBotanical1.png,White,No,700,175,51,White,Red,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Cool,Gorgeous,comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfBotanical1,902,9193,iDnWPtRoBpziJEEwt
botanical shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfBotanical0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfBotanical0.png,Black,No,700,175,51,Black,Red,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Cool,Gorgeous,comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfBotanical0,902,5854,kFwQPwqhakmXTPHC2
box-pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxBoxpleats2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxBoxpleats2.png,Red,No,1320,330,51,Red,Red,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Active,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxBoxpleats2,842,11787,KxYmNHwegBmRL9uxJ
box-pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxBoxpleats3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxBoxpleats3.png,Green,No,1320,330,51,Green,Green,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Active,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxBoxpleats3,842,11788,LrqFHr8zsLgjDoBtZ
box-pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxBoxpleats0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxBoxpleats0.png,Light blue,No,1320,330,51,Aqua,Aqua,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Active,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxBoxpleats0,842,5703,Rwte5DmWEbaQdQgqu
box-pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxBoxpleats1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxBoxpleats1.png,Beige,No,1320,330,51,Beige,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Active,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxBoxpleats1,842,11786,MXmzA39FLKtQzzCpv
buttoned lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLace1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLace1.png,White,No,1200,300,51,White,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLace1,736,8727,hYFNGFXqrvmujTJJm
buttoned lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLace2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLace2.png,Pink,No,1200,300,51,Pink,Pink,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLace2,736,8728,sJnpKrkWcAxGxoaix
buttoned lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLace0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLace0.png,Yellow,No,1200,300,51,Yellow,Yellow,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLace0,736,5421,n4JbiQzu22rdtdy9a
buttoned lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLace3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLace3.png,Green,No,1200,300,51,Green,Green,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLace3,736,8729,MYzQEa7dvMqmrWLN7
buttoned lace skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLace4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLace4.png,Purple,No,1200,300,51,Purple,Purple,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Simple,Simple,everyday; fairy tale; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLace4,736,8730,tkit3npe9HwdDufJQ
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor0.png,Gray,No,1820,455,51,Gray,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,Summer,Womanly,Elegant,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor0,890,5816,MeqvzbNAieKTjMAgF
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor3.png,Pink,No,1820,455,51,Pink,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Elegant,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor3,890,8733,rEFFT7saJTdTb6kG8
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor2.png,Orange,No,1820,455,51,Orange,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Elegant,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor2,890,8732,ypymB5aMKxZStb8ch
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor4.png,Green,No,1820,455,51,Green,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Elegant,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor4,890,8734,JCkkAtMCEr6kaRwaH
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor1.png,Blue,No,1820,455,51,Blue,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Elegant,Simple,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor1,890,8731,YYgfpmdbXNoCFzBmw
buttoned wraparound skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongWrapbicolor5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongWrapbicolor5.png,Purple,No,1820,455,51,Purple,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Winter,NA,Womanly,Elegant,Simple,everyday; formal,6,No,For sale,1.0.0,Yes,BottomsTexSkirtLongWrapbicolor5,890,8735,BEqJbSTipj8WRGE55
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage0.png,Brown,No,1300,325,51,Brown,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage0,145,3342,aNFpYieN49dxPKyYy
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage4.png,Gray,No,1300,325,51,Gray,Black,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Cool,Cool,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage4,145,10188,EAtqzquCLivjkZhWr
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage6.png,Red,No,1300,325,51,Red,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage6,145,10190,5dYWfib2BWXgC3Rc4
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage2.png,Pink,No,1300,325,51,Pink,Brown,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage2,145,10186,nXT2XiJEx3CHegAip
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage1.png,Avocado,No,1300,325,51,Green,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage1,145,10185,qtsT4H3FaWL6rb8Pp
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage3.png,Blue,No,1300,325,51,Blue,Aqua,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage3,145,10187,26N6fryHPqE2DNxTR
camo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCamouflage5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCamouflage5.png,Purple,No,1300,325,51,Purple,Purple,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCamouflage5,145,10189,H86rkRrvcpRorAzTf
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo0.png,Brown,No,1300,325,51,Brown,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo0,365,4434,q5c559aFcRKoBNr4w
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo4.png,Gray,No,1300,325,51,Gray,Black,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo4,365,11325,tZTrTGhi5YdxdNi8f
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo6.png,Red,No,1300,325,51,Red,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo6,365,11327,5vPqqjmwqkMBLpm8y
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo2.png,Pink,No,1300,325,51,Pink,Brown,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo2,365,11323,oz3YufzmPiL39q4CM
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo1.png,Avocado,No,1300,325,51,Green,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo1,365,11322,GvqcgrFieJhgy5Jpw
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo3.png,Blue,No,1300,325,51,Blue,Aqua,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,6,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo3,365,11324,HpyMqkJ4oWAietZmq
camo skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCamo5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCamo5.png,Purple,No,1300,325,51,Purple,Purple,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cool,Cool,everyday; outdoorsy,7,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCamo5,365,11326,BNhmc7m6TBukQNosf
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer0.png,Gray,No,1560,390,51,Gray,Gray,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer0,411,4504,nPFtncH3euNHGz2dj
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer7.png,Red,No,1560,390,51,Red,Red,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer7,411,11353,jcZP8k8ETAgyyiuh5
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer2.png,Peach,No,1560,390,51,Pink,Pink,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer2,411,11348,adRgkTRKLohGw8obF
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer4.png,Pink,No,1560,390,51,Pink,Pink,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer4,411,11350,tWpAfzeAvq8FBxtTW
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer5.png,Green,No,1560,390,51,Green,Green,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer5,411,11351,LgL59ZfDAre6HTfSx
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer3.png,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,6,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer3,411,11349,xNYdSrxuyczCSKPGi
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer6.png,Blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,7,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer6,411,11352,86ca36YiBEuZeEvRS
career skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxCareer1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxCareer1.png,Beige,No,1560,390,51,Beige,Beige,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Simple,Elegant,formal; work,8,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxCareer1,411,11347,vGt7atvSCh9Qy7Mm7
cargo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo3.png,Mustard,No,770,192,51,Yellow,Yellow,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideCargo3,148,9705,eG7sZuGE2wp7or2Rq
cargo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo0.png,Avocado,No,770,192,51,Green,Green,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Simple,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideCargo0,148,3351,DDAHZHuS496kgxWwH
cargo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo2.png,Navy blue,No,770,192,51,Blue,Blue,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideCargo2,148,9704,E9cHhMTiduzizSpsM
cargo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo4.png,Brown,No,770,192,51,Brown,Brown,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideCargo4,148,9706,oJGyRjQePhaFecQsd
cargo pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCargo1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCargo1.png,Beige,No,770,192,51,Beige,Beige,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideCargo1,148,9703,Fp3ffEayi79Wh6bQ7
cargo shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo3.png,Camel,No,1080,270,51,Yellow,Yellow,1x1,970,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfCargo3,245,8837,XfSgGJoDQJY77dQhg
cargo shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo2.png,Avocado,No,1080,270,51,Green,Green,1x1,970,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfCargo2,245,8836,kNKe7u4ZsvCie9ENh
cargo shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo1.png,Navy blue,No,1080,270,51,Blue,Blue,1x1,970,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfCargo1,245,8835,vEnqBX2onCbeNqtit
cargo shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo4.png,Brown,No,1080,270,51,Brown,Brown,1x1,970,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfCargo4,245,8838,7yRKReQZ3PzPXPYy3
cargo shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfCargo0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfCargo0.png,Beige,No,1080,270,51,Beige,Beige,1x1,970,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfCargo0,245,4150,YcGuBwEQnJECddEic
casual pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy1.png,Gray,No,1100,275,51,Gray,Gray,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideEasy1,361,9714,Za9fHScKzquRFg3aJ
casual pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy4.png,Black,No,1100,275,51,Black,Black,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideEasy4,361,9717,drkTQr6MAuptTbKBJ
casual pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy2.png,Green,No,1100,275,51,Green,Green,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideEasy2,361,9715,fycsBvwX3NiuWvksP
casual pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideEasy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideEasy0.png,Navy blue,No,1100,275,51,Blue,Blue,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideEasy0,361,4430,bpJ3hEuxXj9AKNHif
